iso3,year,commbank_lend,debtserv_exp_pct,ppg_debtserv,extdebt_lt,extdebt_png,extdebt_ppg,ifc_png,nfl_ibrd,nfl_ida,nfl_imf_conc,nfl_imf_nonconc,nfl_rdb_nonconc,nfl_multilat,nfl_other,nfl_png,ppg_offcr,ppg_debtserv_exp_pct,std_exp_pct,std_extdebt_pct,std_res_pct,totdebtserv_exp_pct
ATG,1961,,,,,,,,,,,,,,,,,,,,,
ATG,1962,,,,,,,,,,,,,,,,,,,,,
ATG,1963,,,,,,,,,,,,,,,,,,,,,
ATG,1964,,,,,,,,,,,,,,,,,,,,,
ATG,1965,,,,,,,,,,,,,,,,,,,,,
ATG,1966,,,,,,,,,,,,,,,,,,,,,
ATG,1967,,,,,,,,,,,,,,,,,,,,,
ATG,1968,,,,,,,,,,,,,,,,,,,,,
ATG,1969,,,,,,,,,,,,,,,,,,,,,
ATG,1970,,,,,,,,,,,,,,,,,,,,,
ATG,1971,,,,,,,,,,,,,,,,,,,,,
ATG,1972,,,,,,,,,,,,,,,,,,,,,
ATG,1973,,,,,,,,,,,,,,,,,,,,,
ATG,1974,,,,,,,,,,,,,,,,,,,,,
ATG,1975,,,,,,,,,,,,,,,,,,,,,
ATG,1976,,,,,,,,,,,,,,,,,,,,,
ATG,1977,,,,,,,,,,,,,,,,,,,,,
ATG,1978,,,,,,,,,,,,,,,,,,,,,
ATG,1979,,,,,,,,,,,,,,,,,,,,,
ATG,1980,,,,,,,,,,,,,,,,,,,,,
ATG,1981,,,,,,,,,,,,,,,,,,,,,
ATG,1982,,,,,,,,,,,,,,,,,,,,,
ATG,1983,,,,,,,,,,,,,,,,,,,,,
ATG,1984,,,,,,,,,,,,,,,,,,,,,
ATG,1985,,,,,,,,,,,,,,,,,,,,,
ATG,1986,,,,,,,,,,,,,,,,,,,,,
ATG,1987,,,,,,,,,,,,,,,,,,,,,
ATG,1988,,,,,,,,,,,,,,,,,,,,,
ATG,1989,,,,,,,,,,,,,,,,,,,,,
ATG,1990,,,,,,,,,,,,,,,,,,,,,
ATG,1991,,,,,,,,,,,,,,,,,,,,,
ATG,1992,,,,,,,,,,,,,,,,,,,,,
ATG,1993,,,,,,,,,,,,,,,,,,,,,
ATG,1994,,,,,,,,,,,,,,,,,,,,,
ATG,1995,,,,,,,,,,,,,,,,,,,,,
ATG,1996,,,,,,,,,,,,,,,,,,,,,
ATG,1997,,,,,,,,,,,,,,,,,,,,,
ATG,1998,,,,,,,,,,,,,,,,,,,,,
ATG,1999,,,,,,,,,,,,,,,,,,,,,
ATG,2000,,,,,,,,,,,,,,,,,,,,,
ATG,2001,,,,,,,,,,,,,,,,,,,,,
ATG,2002,,,,,,,,,,,,,,,,,,,,,
ATG,2003,,,,,,,,,,,,,,,,,,,,,
ATG,2004,,,,,,,,,,,,,,,,,,,,,
ATG,2005,,,,,,,,,,,,,,,,,,,,,
ATG,2006,,,,,,,,,,,,,,,,,,,,,
ATG,2007,,,,,,,,,,,,,,,,,,,,,
ATG,2008,,,,,,,,,,,,,,,,,,,,,
ATG,2009,,,,,,,,,,,,,,,,,,,,,
ATG,2010,,,,,,,,,,,,,,,,,,,,,
ATG,2011,,,,,,,,,,,,,,,,,,,,,
ATG,2012,,,,,,,,,,,,,,,,,,,,,
ATG,2013,,,,,,,,,,,,,,,,,,,,,
ATG,2014,,,,,,,,,,,,,,,,,,,,,
ATG,2015,,,,,,,,,,,,,,,,,,,,,
ATG,2016,,,,,,,,,,,,,,,,,,,,,
ATG,2017,,,,,,,,,,,,,,,,,,,,,
ATG,2018,,,,,,,,,,,,,,,,,,,,,
ATG,2019,,,,,,,,,,,,,,,,,,,,,
ATG,2020,,,,,,,,,,,,,,,,,,,,,
ATG,2021,,,,,,,,,,,,,,,,,,,,,
ATG,2022,,,,,,,,,,,,,,,,,,,,,
ATG,2023,,,,,,,,,,,,,,,,,,,,,
ATG,2024,,,,,,,,,,,,,,,,,,,,,
AUS,1960,,,,,,,,,,,,,,,,,,,,,
AUS,1961,,,,,,,,,,,,,,,,,,,,,
AUS,1962,,,,,,,,,,,,,,,,,,,,,
AUS,1963,,,,,,,,,,,,,,,,,,,,,
AUS,1964,,,,,,,,,,,,,,,,,,,,,
AUS,1965,,,,,,,,,,,,,,,,,,,,,
AUS,1966,,,,,,,,,,,,,,,,,,,,,
AUS,1967,,,,,,,,,,,,,,,,,,,,,
AUS,1968,,,,,,,,,,,,,,,,,,,,,
AUS,1969,,,,,,,,,,,,,,,,,,,,,
AUS,1970,,,,,,,,,,,,,,,,,,,,,
AUS,1971,,,,,,,,,,,,,,,,,,,,,
AUS,1972,,,,,,,,,,,,,,,,,,,,,
AUS,1973,,,,,,,,,,,,,,,,,,,,,
AUS,1974,,,,,,,,,,,,,,,,,,,,,
AUS,1975,,,,,,,,,,,,,,,,,,,,,
AUS,1976,,,,,,,,,,,,,,,,,,,,,
AUS,1977,,,,,,,,,,,,,,,,,,,,,
AUS,1978,,,,,,,,,,,,,,,,,,,,,
AUS,1979,,,,,,,,,,,,,,,,,,,,,
AUS,1980,,,,,,,,,,,,,,,,,,,,,
AUS,1981,,,,,,,,,,,,,,,,,,,,,
AUS,1982,,,,,,,,,,,,,,,,,,,,,
AUS,1983,,,,,,,,,,,,,,,,,,,,,
AUS,1984,,,,,,,,,,,,,,,,,,,,,
AUS,1985,,,,,,,,,,,,,,,,,,,,,
AUS,1986,,,,,,,,,,,,,,,,,,,,,
AUS,1987,,,,,,,,,,,,,,,,,,,,,
AUS,1988,,,,,,,,,,,,,,,,,,,,,
AUS,1989,,,,,,,,,,,,,,,,,,,,,
AUS,1990,,,,,,,,,,,,,,,,,,,,,
AUS,1991,,,,,,,,,,,,,,,,,,,,,
AUS,1992,,,,,,,,,,,,,,,,,,,,,
AUS,1993,,,,,,,,,,,,,,,,,,,,,
AUS,1994,,,,,,,,,,,,,,,,,,,,,
AUS,1995,,,,,,,,,,,,,,,,,,,,,
AUS,1996,,,,,,,,,,,,,,,,,,,,,
AUS,1997,,,,,,,,,,,,,,,,,,,,,
AUS,1998,,,,,,,,,,,,,,,,,,,,,
AUS,1999,,,,,,,,,,,,,,,,,,,,,
AUS,2000,,,,,,,,,,,,,,,,,,,,,
AUS,2001,,,,,,,,,,,,,,,,,,,,,
AUS,2002,,,,,,,,,,,,,,,,,,,,,
AUS,2003,,,,,,,,,,,,,,,,,,,,,
AUS,2004,,,,,,,,,,,,,,,,,,,,,
AUS,2005,,,,,,,,,,,,,,,,,,,,,
AUS,2006,,,,,,,,,,,,,,,,,,,,,
AUS,2007,,,,,,,,,,,,,,,,,,,,,
AUS,2008,,,,,,,,,,,,,,,,,,,,,
AUS,2009,,,,,,,,,,,,,,,,,,,,,
AUS,2010,,,,,,,,,,,,,,,,,,,,,
AUS,2011,,,,,,,,,,,,,,,,,,,,,
AUS,2012,,,,,,,,,,,,,,,,,,,,,
AUS,2013,,,,,,,,,,,,,,,,,,,,,
AUS,2014,,,,,,,,,,,,,,,,,,,,,
AUS,2015,,,,,,,,,,,,,,,,,,,,,
AUS,2016,,,,,,,,,,,,,,,,,,,,,
AUS,2017,,,,,,,,,,,,,,,,,,,,,
AUS,2018,,,,,,,,,,,,,,,,,,,,,
AUS,2019,,,,,,,,,,,,,,,,,,,,,
AUS,2020,,,,,,,,,,,,,,,,,,,,,
AUS,2021,,,,,,,,,,,,,,,,,,,,,
AUS,2022,,,,,,,,,,,,,,,,,,,,,
AUS,2023,,,,,,,,,,,,,,,,,,,,,
AUS,2024,,,,,,,,,,,,,,,,,,,,,
AUT,1960,,,,,,,,,,,,,,,,,,,,,
AUT,1961,,,,,,,,,,,,,,,,,,,,,
AUT,1962,,,,,,,,,,,,,,,,,,,,,
AUT,1963,,,,,,,,,,,,,,,,,,,,,
AUT,1964,,,,,,,,,,,,,,,,,,,,,
AUT,1965,,,,,,,,,,,,,,,,,,,,,
AUT,1966,,,,,,,,,,,,,,,,,,,,,
AUT,1967,,,,,,,,,,,,,,,,,,,,,
AUT,1968,,,,,,,,,,,,,,,,,,,,,
AUT,1969,,,,,,,,,,,,,,,,,,,,,
AUT,1970,,,,,,,,,,,,,,,,,,,,,
AUT,1971,,,,,,,,,,,,,,,,,,,,,
AUT,1972,,,,,,,,,,,,,,,,,,,,,
AUT,1973,,,,,,,,,,,,,,,,,,,,,
AUT,1974,,,,,,,,,,,,,,,,,,,,,
AUT,1975,,,,,,,,,,,,,,,,,,,,,
AUT,1976,,,,,,,,,,,,,,,,,,,,,
AUT,1977,,,,,,,,,,,,,,,,,,,,,
AUT,1978,,,,,,,,,,,,,,,,,,,,,
AUT,1979,,,,,,,,,,,,,,,,,,,,,
AUT,1980,,,,,,,,,,,,,,,,,,,,,
AUT,1981,,,,,,,,,,,,,,,,,,,,,
AUT,1982,,,,,,,,,,,,,,,,,,,,,
AUT,1983,,,,,,,,,,,,,,,,,,,,,
AUT,1984,,,,,,,,,,,,,,,,,,,,,
AUT,1985,,,,,,,,,,,,,,,,,,,,,
AUT,1986,,,,,,,,,,,,,,,,,,,,,
AUT,1987,,,,,,,,,,,,,,,,,,,,,
AUT,1988,,,,,,,,,,,,,,,,,,,,,
AUT,1989,,,,,,,,,,,,,,,,,,,,,
AUT,1990,,,,,,,,,,,,,,,,,,,,,
AUT,1991,,,,,,,,,,,,,,,,,,,,,
AUT,1992,,,,,,,,,,,,,,,,,,,,,
AUT,1993,,,,,,,,,,,,,,,,,,,,,
AUT,1994,,,,,,,,,,,,,,,,,,,,,
AUT,1995,,,,,,,,,,,,,,,,,,,,,
AUT,1996,,,,,,,,,,,,,,,,,,,,,
AUT,1997,,,,,,,,,,,,,,,,,,,,,
AUT,1998,,,,,,,,,,,,,,,,,,,,,
AUT,1999,,,,,,,,,,,,,,,,,,,,,
AUT,2000,,,,,,,,,,,,,,,,,,,,,
AUT,2001,,,,,,,,,,,,,,,,,,,,,
AUT,2002,,,,,,,,,,,,,,,,,,,,,
AUT,2003,,,,,,,,,,,,,,,,,,,,,
AUT,2004,,,,,,,,,,,,,,,,,,,,,
AUT,2005,,,,,,,,,,,,,,,,,,,,,
AUT,2006,,,,,,,,,,,,,,,,,,,,,
AUT,2007,,,,,,,,,,,,,,,,,,,,,
AUT,2008,,,,,,,,,,,,,,,,,,,,,
AUT,2009,,,,,,,,,,,,,,,,,,,,,
AUT,2010,,,,,,,,,,,,,,,,,,,,,
AUT,2011,,,,,,,,,,,,,,,,,,,,,
AUT,2012,,,,,,,,,,,,,,,,,,,,,
AUT,2013,,,,,,,,,,,,,,,,,,,,,
AUT,2014,,,,,,,,,,,,,,,,,,,,,
AUT,2015,,,,,,,,,,,,,,,,,,,,,
AUT,2016,,,,,,,,,,,,,,,,,,,,,
AUT,2017,,,,,,,,,,,,,,,,,,,,,
AUT,2018,,,,,,,,,,,,,,,,,,,,,
AUT,2019,,,,,,,,,,,,,,,,,,,,,
AUT,2020,,,,,,,,,,,,,,,,,,,,,
AUT,2021,,,,,,,,,,,,,,,,,,,,,
AUT,2022,,,,,,,,,,,,,,,,,,,,,
AUT,2023,,,,,,,,,,,,,,,,,,,,,
AUT,2024,,,,,,,,,,,,,,,,,,,,,
AZE,1960,,,,,,,,,,,,,,,,,,,,,
AZE,1961,,,,,,,,,,,,,,,,,,,,,
AZE,1962,,,,,,,,,,,,,,,,,,,,,
AZE,1963,,,,,,,,,,,,,,,,,,,,,
AZE,1964,,,,,,,,,,,,,,,,,,,,,
AZE,1965,,,,,,,,,,,,,,,,,,,,,
AZE,1966,,,,,,,,,,,,,,,,,,,,,
AZE,1967,,,,,,,,,,,,,,,,,,,,,
AZE,1968,,,,,,,,,,,,,,,,,,,,,
AZE,1969,,,,,,,,,,,,,,,,,,,,,
AZE,1970,,,,,,,,,,,,,,,,,,,,,
AZE,1971,,,,,,,,,,,,,,,,,,,,,
AZE,1972,,,,,,,,,,,,,,,,,,,,,
AZE,1973,,,,,,,,,,,,,,,,,,,,,
AZE,1974,,,,,,,,,,,,,,,,,,,,,
AZE,1975,,,,,,,,,,,,,,,,,,,,,
AZE,1976,,,,,,,,,,,,,,,,,,,,,
AZE,1977,,,,,,,,,,,,,,,,,,,,,
AZE,1978,,,,,,,,,,,,,,,,,,,,,
AZE,1979,,,,,,,,,,,,,,,,,,,,,
AZE,1980,,,,,,,,,,,,,,,,,,,,,
AZE,1981,,,,,,,,,,,,,,,,,,,,,
AZE,1982,,,,,,,,,,,,,,,,,,,,,
AZE,1983,,,,,,,,,,,,,,,,,,,,,
AZE,1984,,,,,,,,,,,,,,,,,,,,,
AZE,1985,,,,,,,,,,,,,,,,,,,,,
AZE,1986,,,,,,,,,,,,,,,,,,,,,
AZE,1987,,,,,,,,,,,,,,,,,,,,,
AZE,1988,,,,,,,,,,,,,,,,,,,,,
AZE,1989,,,,,,,,,,,,,,,,,,,,,
AZE,1990,,,,,,,,,,,,,,,,,,,,,
AZE,1991,,,,,,,,,,,,,,,,,,,,,
AZE,1992,,,,,,,,,,,,,,,,,,,,,
AZE,1993,,,,35500000,,35500000,0,,,,,,,,,,,,.1125,6.778792588,
AZE,1994,,,,103199844.4,,103199844.4,0,,,,,,8152000,8152315.9,,67415315.90000001,,,8.5228,472.660771,
AZE,1995,,1.237473727,8692412,206082378.9,,206082378.9,0,,30204000,,102959735.7,3912000,89521000,55404749.8,,102057749.8,1.093890135,1.765856251,4.3715,11.60786732,1.275227004
AZE,1996,,1.14595134,4323000,247857892,,247857892,0,,35840000,,78135070.2,5688000,43542000,2013536.4,,46558536.4,.535037334,1.916010401,3.5319,7.245582128,1.218354033
AZE,1997,,6.599570101,69255483.09999999,237273458.7,,237273458.7,0,,55352000,,104651646,26740000,24482000,-57609867,,27105049.4,5.904973948,.341054524,.7873,.85594592,6.63947348
AZE,1998,,2.031870162,11477492.7,383895180.6,72338500,311556680.6,0,,20635000,,41259603.5,18216000,44746000,5895198.2,69441000,70335403.8,1.095471194,.141258845,.2094,.329958933,2.276901115
AZE,1999,95831000,4.669362621,24758488.6,642012466.2,108496805.2,533515661,0,,60496000,,93790819.7,22978000,87625000,4150935.5,49074000,172404839.6,1.914717825,2.242738554,2.2496,4.311693245,5.301268733
AZE,2000,83712000,5.548734843,46407004.2,893109703.3,98632996.90000001,794476706.4,0,,27196000,,-51441195,9091000,47649000,11362435.6,-1848000,200825961.4,2.134622079,7.185323008,9.854100000000001,22.98539359,6.351088406
AZE,2001,-29498000,5.008534283,66737269.6,928734247.1,95180400,833553847.1,-14823300,,27557000,,-29068521.1,-1695000,30127000,4265191.1,-2687000,104456644.3,2.768913611,4.267637195,6.7679,14.18799024,5.832862167
AZE,2002,-56834000,4.555902159,64170398.2,1131627392,72487192.7,1059140199,-28440200,,56919000,,-38572807.9,540000,63738000,6279298.9,-32092000,180580672.3,2.383501761,3.059866863,4.8411,11.43417454,6.075800851
AZE,2003,-20819000,5.362611672,80354133,1368802382,76412763,1292389619,-30021700,,74742000,,-42863428.4,-5331000,77738000,8326865.7,3392000,140757986.8,2.599685886,3.332344414,5.257,12.82945944,7.185266512
AZE,2004,121765000,3.269879941,69446917.8,1607692266,230222142,1377470124,-9870600,,49165000,,-59707319.6,-8460000,46156000,5451316.5,140705000,45087548.4,1.657999907,3.294660072,6.2939,12.83620279,5.673988759
AZE,2005,246560000,1.577762042,74199345.59999999,1700928081,187239624.6,1513688456,-10899919.84,0,45634000,,-29097688.6,-11793000,41128000,6784136.4,27286000,36041446.2,.889538439,2.229859959,8.1936,15.79291026,2.905723078
AZE,2006,47886000,1.030679445,95925797.09999999,1935113231,103833597,1831279634,-9872000,5394000,56313000,,-37157453.6,7165000,77365000,4448193.9,-91109000,124487621.4,.685458791,3.715773882,18.4371,20.79689747,2.014615811
AZE,2007,205483000,.804809294,136325980.7,2446738660,143007154.5,2303731506,-1619302.71,16009000,51982000,,-36833280.5,90579000,192948000,21308170.1,36456000,205074869,.601005311,4.990523516,28.8451,26.49121381,1.19049702
AZE,2008,331554000,.777477993,228186733.2,3070829936,326849095.2,2743980841,1999986.48,56328000,42157000,,-21691127.4,48790000,183015000,26925972.2,192708000,235999656.9,.7024538340000001,3.497081292,25.1181,17.5654551,1.020312687
AZE,2009,275249000,1.235223862,268468464.6,3682175488,313823185.2,3368352303,18404545.45,121558000,36081000,,-18549894.4,93766157.09999999,301767000,35287538.2,-2430000,316025337.1,1.151696724,2.552476887,12.992,11.09277778,1.564872964
AZE,2010,2015060000,1.089984935,299622224.8,6004154125,2158024150,3846129975,-534090.9,101207000,35925000,,-14732878.5,39579000,311674000,129878352,1841826000,321202818.6,1.036385304,3.45551442,13.7121,15.58730987,1.437179114
AZE,2011,738659000,.9363843549999999,338852995.3,7366454305,2616442359,4750011945,16872722.41,168205000,46739000,,-17253002.6,96511000,464529000,153378060,454763000,653450306.7,.890369756,.2391115,1.1784,.88573737,2.939061862
AZE,2012,273563000,1.032987657,377724940.6,8973705133,2752361528,6221343605,7508019,339736000,26451000,,-13060904.5,143285000,643025000,132256275.8,133836000,874624614.7,.998282709,4.310845608,15.024,14.46364274,3.419827544
AZE,2013,-440239000,2.303871309,841001846.2,8749420834,2142357531,6607063303,-23375791,234633000,-231522000,,-9779319.1,122387956.3,162574000,37100788.7,-611692000,264822082.7,2.276577539,4.344396104,15.145,10.57566011,5.250918205
AZE,2014,-738294000,2.037289543,693349357.4,9872281028,1448486085,8423794943,-19708002,305487000,8359000,,-3911532.3,145402108.8,457707000,-1091201.2,-676317000,471453754.3,2.02552073,5.903293397,16.6763,12.95077148,5.474082038
AZE,2015,1575480000,3.728906452,791911752.4,11577529461,2846856668,8730672793,-2292305,229228000,-29185000,,-1800673.4,150165000,385203000,35663797.5,1411085000,338563745.6,3.719941868,7.269336846,11.6024,21.8867795,8.964157146
AZE,2016,-381823000,5.379956159,995096494.6,13006394599,2363097647,10643296952,-4380556,158560000,-36694000,,,745554000,891100000,24570096.8,-483027000,864206156.5,5.378979347,7.545965408,9.5557,20.84009154,9.541835291
AZE,2017,-287067000,7.540328869,1592818764,14546126296,1937439107,12608687189,-5230556,424956000,9863000,,,503299000,1035044000,-19001141.8,-445149000,1021417734,7.539790598,3.19382676,4.37,9.602683641,10.59223633
AZE,2018,900133000,7.747677474,2101128962,15799843122,1471373665,14328469457,-1555556,-67155000,-48745000,,,454566000,480663000,-87942038,-463770000,480182905.8,7.746920437,2.100580728,3.4355,8.507858325000001,9.946357756999999
AZE,2019,-630448000,6.093622934,1535076059,15709850560,1034859562,14674990998,-1555555,-79664000,-60456000,,,446788000,445065000,983114.4,-442650000,578994526.4,6.085264737,2.445302926,3.7296,8.725682215999999,8.197555288
AZE,2020,-635817000,7.982611273,1361937926,15804893359,1138210657,14666682701,-2168972,-237374000,-72872000,,,75511000,-114128000,20150534.2,94578000,-82351467.90000001,7.978685807,2.648933112,2.744,5.815563616,10.88868141
AZE,2021,-155366000,6.630034845,1810243910,14907605528,1284132104,13623473424,0,-328720000,-80791000,,,-72170000,-376312000,9529348.800000001,145864000,-453801307.7,6.628569055,0,0,0,7.862162998
AZE,2022,-414360000,2.921523812,1416854941,14066728472,1155757525,12910970947,0,-133557000,-49266000,,0,-147156000,-418342000,-60479957.6,-123997000,-476247210.1,2.902435312,1.037168639,3.3141,4.465409278,3.325643375
AZE,2023,-502858000,4.116681651,1514978236,13210640306,977880210,12232760096,20000000,-139875000,-15606000,,,-128387119.8,-353085000,-41313523.6,-181750000,-403511277.9,4.044637626,1.634676461,4.2132,4.453437251,4.914811929
AZE,2024,,,,,,,,,,,,,,,,,,,,,
BDI,1960,,,,,,,,,,,,,,,,,,,,,
BDI,1961,,,,,,,,,,,,,,,,,,,,,
BDI,1962,,,,,,,,,,,,,,,,,,,,,
BDI,1963,,,,,,,,,,,,,,,,,,,,,
BDI,1964,,,,,,,,,,,,,,,,,,,,,
BDI,1965,,,,,,,,,,,,,,,,,,,,,
BDI,1966,,,,,,,,,,,,,,,,,,,,,
BDI,1967,,,,,,,,,,,,,,,,,,,,,
BDI,1968,,,,,,,,,,,,,,,,,,,,,
BDI,1969,,,,,,,,,,,,,,,,,,,,,
BDI,1970,11000,,635280.6,7300400.9,,7300400.9,0,-288000,358000,,2310000,,923000,853000,,925877.7,,,0,,
BDI,1971,-59000,,555789.4,7830861,,7830861,0,-304000,505000,,-2316987.8,,201000,,,201000,,,0,,
BDI,1972,-381000,,1906928.3,6895385.6,,6895385.6,0,-322000,569000,,-6101634,,-645000,-892142,,-645142,,,0,,
BDI,1973,-271000,,857296.5,7780758.4,,7780758.4,0,-339000,314000,,-143091,,-25000,,,602962.8,,,0,,
BDI,1974,,,934315.1,9437482,,9437482,0,-359000,881000,,469043.3,,522000,,,1425247.9,,,0,,
BDI,1975,5517000,,2017139.3,17973869.7,,17973869.7,0,-380000,279000,,1457460,1001974.9,2901000,2000000,,3809550.2,,,0,,
BDI,1976,35000,,2778841.7,20959869.9,,20959869.9,0,-401000,990000,,,952132.5,1541000,,,2779443.4,,,0,,
BDI,1977,7000,,3029558.2,38270396.8,,38270396.8,0,-424000,2552000,,2373680,1972034.2,5645000,850000,,15519609.1,,,10.5883,5.213453934,
BDI,1978,2906000,,2859292.5,59420485.3,,59420485.3,0,,6919000,,-172830.2,197878,8646000,850000,,14138962.3,,,6.6952,5.998119004,
BDI,1979,1210000,,4199390.5,92716899.40000001,,92716899.40000001,0,,11341000,,19712845,-138249.6,15360000,2250000,,30481553.2,,,9.545500000000001,13.44014962,
BDI,1980,-2778000,,6170308.2,118029697.9,,118029697.9,0,,11609000,,6330909.4,270729.7,20268000,2544000,,37515598.6,,,7.2411,11.46634423,
BDI,1981,-2364000,,5278400.1,135901245.5,,135901245.5,0,,10346000,,84947.8,-339791,16065000,2944635.9,,28465700.4,,,5.5986,14.67440976,
BDI,1982,687000,,5558152.9,180560678,,180560678,0,,18109000,,-111530.5,-363302.4,28470000,4336275.1,,51098105.7,,,7.035,42.8293488,
BDI,1983,13153000,,6854209.7,273948583.4,,273948583.4,0,,27361000,,-5667705.4,6497072.6,52324000,8305071.3,,91558905.7,,,3.2496,29.84272462,
BDI,1984,10981000,,15806523.4,319942819.9,,319942819.9,0,,26569000,,-6514796.3,10487461.2,47847000,4420748.9,,63596984.9,,,3.4562,48.03376988,
BDI,1985,-2902000,19.02323184,21166641.7,408967407.7,,408967407.7,0,,17321000,,-3172529.6,4973209.3,38957000,7560060.5,,62043402.5,16.48991648,24.60809666,6.9407,89.98202626,20.42552561
BDI,1986,-5736000,23.17489618,28712881.1,524246436.7,,524246436.7,0,,43230000,,5683986.9,2447060.3,71242000,12615825.8,,88106424.7,20.08689179,16.83666597,4.219,31.74849201,24.50409384
BDI,1987,-7773000,39.38179462,39701962.7,711720213,,711720213,0,,40946000,,-4712750.4,7006254,88304000,22861158.8,,124829881.3,35.08099758,32.97610032,4.8493,54.03275356,41.32573364
BDI,1988,-925000,32.06449464,40285899.7,755551588.1,,755551588.1,0,,43944000,,12963778.2,1271644,67711000,8744407.5,,81090532,28.94840254,9.107821956,1.5829,16.57937049,33.28607055
BDI,1989,-5554000,35.35158528,38641612.9,832270827.5,,832270827.5,0,,44043000,,8224862.9,-2599754.1,55375000,5484899.4,,90625268.3,32.90118548,13.9993268,1.8497,15.43446341,36.43036536
BDI,1990,-5975000,41.67552981,39711078,850948296.7,,850948296.7,0,,47879000,,-784717.4,-3662919.5,52237000,6968921.6,,74146202.2,40.66210588,13.68234999,1.4733,11.96608441,43.41419466
BDI,1991,-2575000,29.5711514,37522340.8,901246702.3,,901246702.3,0,,38259000,5843697.8,-98535.39999999999,-3879832.1,54464000,1092728.2,,62489570.7,29.25214539,10.41957334,1.3872,9.062904763000001,30.61268733
BDI,1992,,35.3360747,35646319.5,951209642.6,,951209642.6,0,,47650000,15821535.8,,-4241332.4,75320000,17963726.4,,91984961.8,32.87795631,11.95447585,1.2625,7.20411855,36.53511415
BDI,1993,,35.47548076,30883404.6,1002213476,,1002213476,0,,34617000,-4173817.2,,-1421527.4,58255000,-119505.5,,58871016.9,30.98038579,5.205574763,.4869,3.05770013,36.19774173
BDI,1994,,38.977672,34148024.2,1066115553,,1066115553,0,,25535000,-6114907,,-3180610.9,33005000,-4492562.9,,31652658.8,32.93729782,5.421665491,.4985,2.66013474,39.47923527
BDI,1995,,27.27207254,28749791.3,1099254966,,1099254966,0,,24439000,-9070045.699999999,,-2052822.3,28797000,-4871891.3,,27934033.8,20.57560892,10.66242314,1.2821,6.893918258,27.6470881
BDI,1996,,53.3579168,21595666.6,1084891765,,1084891765,0,,13920000,-8678770.9,,-4054835.5,22438000,-1704190.2,,23036847.5,37.64837083,14.31869317,.7262999999999999,5.627148649,53.95587895
BDI,1997,,30.16620213,21153413.5,1025626040,,1025626040,0,,7373000,-7951048.1,,-3831034.6,3378000,-1472432.2,,6545823.3,21.80345206,16.29404976,1.4788,13.39238605,30.32699597
BDI,1998,,41.30755385,20936184,1082065039,,1082065039,0,,18479000,-8725436,,-4060835,17457000,-792700.8,,17063775.7,29.0420361,27.87217682,1.791,28.50831938,42.3423823
BDI,1999,,46.16894776,20461455.2,1053137543,,1053137543,0,,7613000,-7042071.4,,-1960360.9,6976000,-1869719.2,,6590536.9,33.36943512,113.6575069,6.0406,131.5411855,48.69512464
BDI,2000,,34.83635962,13927380.3,1036016293,,1036016293,0,,27571000,-4540015.2,,0,28799000,1481701.9,,28799452.9,25.13501863,117.3114155,5.7735,172.6639531,40.85690479
BDI,2001,,46.40686696,16659999.6,985499684.2,,985499684.2,456900,,2192000,-4381984.4,,-167924.5,2285000,530498.1,,1289674.7,36.02888367,191.158146,8.0832,491.7630181,50.77531515
BDI,2002,,54.56562513,18603867,1104166707,,1104166707,0,,25027000,-2504273.7,12463099.7,0,27081000,2053626.4,,30797739.8,47.24088893,244.6396864,7.8185,162.9981295,60.096231
BDI,2003,,62.11810361,28031461.6,1251824050,,1251824050,0,,26921000,,13463450,-579740.8,31222000,5819395.6,,30918354.7,60.80416781,103.1546201,3.5269,70.59248001,64.20047812
BDI,2004,,134.7219551,58983490.7,1273100721,,1273100721,0,,29334000,39125130,-28528740.6,-6955084.6,8461000,-567683.2,,8311879.5,89.98605191999999,34.41998082,1.6614,34.09424063,134.8028126
BDI,2005,,40.40748164,39107738.6,1176083859,,1176083859,0,,18857000,21125962,,-2694668.1,19785000,-2227512,,19551459.9,39.60479241,34.49412305,2.6447,33.86639488,40.51887972
BDI,2006,,20.36018688,18728233.3,1230938177,,1230938177,-153538.83,,28824000,21041127.3,,0,27233000,880920.5,,27232955.7,19.15337831,38.46985591,2.7418,28.68413708,20.42563973
BDI,2007,,18.46694618,16950619.8,1276072170,,1276072170,0,,19243000,10945883.4,,0,19023000,2596434.9,,19998266.7,17.24358377,14.03961447,.9789,7.791458294,18.51374121
BDI,2008,,11.86234396,18691266.8,1234296834,,1234296834,0,,13760000,21735388.5,,,14305000,-1653497.3,,13530991.8,11.4075208,10.97856679,1.2938,6.748936369,11.98074466
BDI,2009,,16.48222085,12090253,393503090.3,,393503090.3,0,,8559000,13421140.1,,,25745000,13002516.8,,30733729.4,10.09868892,5.846926646,1.1528,2.166588085,16.59414773
BDI,2010,,2.328103369,3860714.7,381775130.4,,381775130.4,0,,17825000,20142309.3,,,29145000,9734995.199999999,,29145439.1,2.122945525,8.654807991,2.5349,4.739548891,2.405637023
BDI,2011,,3.923252254,7159107.9,363888037.6,,363888037.6,0,,8584000,18558567,,,25318000,16015285.8,,22910014.7,2.944608251,.173791499,.0698,.143014481,3.923252254
BDI,2012,,8.752866129999999,12920010.2,407979277.5,,407979277.5,0,,5010000,7650899.3,,,25257000,18363234.6,,45962221,5.484298499,3.083854268,1.0942,2.352982986,8.797861113
