iso3,year,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
ARM,1974,,,,,,,,,58.125,,,,,,,,
ARM,1975,,,,,,,,,58.125,,,,,,,,
ARM,1976,,,,,,,,,58.125,,,,,,,,
ARM,1977,,,,,,,,,58.125,,,,,,,,
ARM,1978,,,,,,,,,58.125,,,,,,,,
ARM,1979,,,,,,,,,58.125,,,,,,,,
ARM,1980,,,,,,,,,58.125,,,,,,,,
ARM,1981,,,,,,,,,58.125,,,,,,,,
ARM,1982,,,,,,,,,58.125,,,,,,,,
ARM,1983,,,,,,,,,58.125,,,,,,,,
ARM,1984,,,,,,,,,58.125,,,,,,,,
ARM,1985,,,,,,,,,58.125,,,,,,,,
ARM,1986,,,,,,,,,58.125,,,,,,,,
ARM,1987,,,,,,,,,58.125,,,,,,,,
ARM,1988,,,,,,,,,58.125,,,,,,,,
ARM,1989,,,,,,,,,58.125,,,,,,,,
ARM,1990,,,,,,,,,58.125,,,,,,,,
ARM,1991,,,,,,,,,58.125,,,,,,,,
ARM,1992,,,,,,,,,58.125,,,,,,,,
ARM,1993,,,,,,,,,58.125,,,,,,,,
ARM,1994,,,,,,,,,58.125,,,,,,,,
ARM,1995,,,,,,,,,58.125,,,,,,,,
ARM,1996,,,,,,,,,61.25,,,,,,,,
ARM,1997,6.315789474,,,,,,,,61.25,,,,,,,,
ARM,1998,6.315789474,,,,,,,,61.25,,,,,,,,
ARM,1999,3.053435115,,,,,,,,61.25,,,,,,,,
ARM,2000,3.053435115,,,,,,,,61.25,,50.1,32.3,14.3,4.9,19.9,27.1,6.5
ARM,2001,3.053435115,,,,,,,,61.25,,,,,,,,
ARM,2002,3.053435115,,,,,,,,61.25,,,,,,,,
ARM,2003,4.580152672,,,,,,,,64.375,,,,,,,,
ARM,2004,5.34351145,24.02778,4.58333,,,,,,64.375,,,,,,,,
ARM,2005,5.34351145,,,,,,,,76.875,,71.59999999999999,22.1,14.8,2.1,10.3,17.4,3.7
ARM,2006,5.34351145,,,,,,,,79.375,,,,,,,,
ARM,2007,9.160305343999999,,,,,,,,79.375,,,,,,,,
ARM,2008,8.396946565,21.65833,4.37083,,,,,,79.375,,,,,,,,
ARM,2009,9.160305343999999,,,,,,,,79.375,,,,,,,,
ARM,2010,9.160305343999999,,,,,,,,79.375,64.3,81.7,9.300000000000001,5.7,.3,3.1,7,1.2
ARM,2011,8.396946565,,,,,,,,82.5,,,,,,,,
ARM,2012,10.6870229,,,,,,,,82.5,,,,,,,,
ARM,2013,10.6870229,,,,,,,,82.5,,,,,,,,
ARM,2014,10.6870229,,,,,,,,82.5,,,,,,,,
ARM,2015,10.6870229,,,,,,,,82.5,,,,,,,,
ARM,2016,10.6870229,,,3.5,,,,,82.5,61.8,77.09999999999999,10.1,6.1,.4,5.2,8.6,.8
ARM,2017,18.0952381,,,,,,,,82.5,,,,,,,,
ARM,2018,18.0952381,,,,,.00016054,20000,.0426,85,,,,,,,,
ARM,2019,23.48484848,,,,,.000587402,80000,.15,85,,,,,,,,
ARM,2020,23.48484848,,,,,,,,85,,,,,,,,
ARM,2021,33.64485981,,,,,.002665916,370000,1.2834,87.5,,,,,,,,
ARM,2022,35.51401869,,,,,.01250416,2440000,.9656,87.5,,,,,,,,
ARM,2023,35.51401869,,,,,,,,90.625,,,,,,,,
ARM,2024,36.44859813,,,,,,,,,,,,,,,,
ASM,1960,,,,,,,,,,,,,,,,,
ASM,1961,,,,,,,,,,,,,,,,,
ASM,1962,,,,,,,,,,,,,,,,,
ASM,1963,,,,,,,,,,,,,,,,,
ASM,1964,,,,,,,,,,,,,,,,,
ASM,1965,,,,,,,,,,,,,,,,,
ASM,1966,,,,,,,,,,,,,,,,,
ASM,1967,,,,,,,,,,,,,,,,,
ASM,1968,,,,,,,,,,,,,,,,,
ASM,1969,,,,,,,,,,,,,,,,,
ASM,1970,,,,,,,,,,,,,,,,,
ASM,1971,,,,,,,,,,,,,,,,,
ASM,1972,,,,,,,,,,,,,,,,,
ASM,1973,,,,,,,,,,,,,,,,,
ASM,1974,,,,,,,,,,,,,,,,,
ASM,1975,,,,,,,,,,,,,,,,,
ASM,1976,,,,,,,,,,,,,,,,,
ASM,1977,,,,,,,,,,,,,,,,,
ASM,1978,,,,,,,,,,,,,,,,,
ASM,1979,,,,,,,,,,,,,,,,,
ASM,1980,,,,,,,,,,,,,,,,,
ASM,1981,,,,,,,,,,,,,,,,,
ASM,1982,,,,,,,,,,,,,,,,,
ASM,1983,,,,,,,,,,,,,,,,,
ASM,1984,,,,,,,,,,,,,,,,,
ASM,1985,,,,,,,,,,,,,,,,,
ASM,1986,,,,,,,,,,,,,,,,,
ASM,1987,,,,,,,,,,,,,,,,,
ASM,1988,,,,,,,,,,,,,,,,,
ASM,1989,,,,,,,,,,,,,,,,,
ASM,1990,,,,,,,,,,,,,,,,,
ASM,1991,,,,,,,,,,,,,,,,,
ASM,1992,,,,,,,,,,,,,,,,,
ASM,1993,,,,,,,,,,,,,,,,,
ASM,1994,,,,,,,,,,,,,,,,,
ASM,1995,,,,,,,,,,,,,,,,,
ASM,1996,,,,,,,,,,,,,,,,,
ASM,1997,,,,,,,,,,,,,,,,,
ASM,1998,,,,,,,,,,,,,,,,,
ASM,1999,,,,,,,,,,,,,,,,,
ASM,2000,,,,,,,,,,,,,,,,,
ASM,2001,,,,,,,,,,,,,,,,,
ASM,2002,,,,,,,,,,,,,,,,,
ASM,2003,,,,,,,,,,,,,,,,,
ASM,2004,,,,,,,,,,,,,,,,,
ASM,2005,,,,,,,,,,,,,,,,,
ASM,2006,,,,,,,,,,,,,,,,,
ASM,2007,,,,,,,,,,,,,,,,,
ASM,2008,,,,,,,,,,,,,,,,,
ASM,2009,,,,,,,,,,,,,,,,,
ASM,2010,,,,,,,,,,,,,,,,,
ASM,2011,,,,,,,,,,,,,,,,,
ASM,2012,,,,,,,,,,,,,,,,,
ASM,2013,,,,,,,,,,,,,,,,,
ASM,2014,,,,,,,,,,,,,,,,,
ASM,2015,,,,,,,,,,,,,,,,,
ASM,2016,,,,,,,,,,,,,,,,,
ASM,2017,,,,,,,,,,,,,,,,,
ASM,2018,,,,,,,,,,,,,,,,,
ASM,2019,,,,,,,,,,,,,,,,,
ASM,2020,,,,,,,,,,,,,,,,,
ASM,2021,,,,,,,,,,,,,,,,,
ASM,2022,,,,,,,,,,,,,,,,,
ASM,2023,,,,,,,,,,,,,,,,,
ASM,2024,,,,,,,,,,,,,,,,,
ATG,1960,,,,,,,,,,,,,,,,,
ATG,1961,,,,,,,,,,,,,,,,,
ATG,1962,,,,,,,,,,,,,,,,,
ATG,1963,,,,,,,,,,,,,,,,,
ATG,1964,,,,,,,,,,,,,,,,,
ATG,1965,,,,,,,,,,,,,,,,,
ATG,1966,,,,,,,,,,,,,,,,,
ATG,1967,,,,,,,,,,,,,,,,,
ATG,1968,,,,,,,,,,,,,,,,,
ATG,1969,,,,,,,,,,,,,,,,,
ATG,1970,,,,,,,,,51.875,,,,,,,,
ATG,1971,,,,,,,,,51.875,,,,,,,,
ATG,1972,,,,,,,,,51.875,,,,,,,,
ATG,1973,,,,,,,,,58.125,,,,,,,,
ATG,1974,,,,,,,,,58.125,,,,,,,,
ATG,1975,,,,,,,,,58.125,,,,,,,,
ATG,1976,,,,,,,,,61.25,,,,,,,,
ATG,1977,,,,,,,,,61.25,,,,,,,,
ATG,1978,,,,,,,,,61.25,,,,,,,,
ATG,1979,,,,,,,,,61.25,,,,,,,,
ATG,1980,,,,,,,,,61.25,,,,,,,,
ATG,1981,,,,,,,,,61.25,,,,,,,,
ATG,1982,,,,,,,,,61.25,,,,,,,,
ATG,1983,,,,,,,,,61.25,,,,,,,,
ATG,1984,,,,,,,,,61.25,,,,,,,,
ATG,1985,,,,,,,,,61.25,,,,,,,,
ATG,1986,,,,,,,,,61.25,,,,,,,,
ATG,1987,,,,,,,,,61.25,,,,,,,,
ATG,1988,,,,,,,,,61.25,,,,,,,,
ATG,1989,,,,,,,,,61.25,,,,,,,,
ATG,1990,,,,,,,,,61.25,,,,,,,,
ATG,1991,,,,,,,,,61.25,,,,,,,,
ATG,1992,,,,,,,,,61.25,,,,,,,,
ATG,1993,,,,,,,,,61.25,,,,,,,,
ATG,1994,,,,,,,,,61.25,,,,,,,,
ATG,1995,,,,,,,,,61.25,,,,,,,,
ATG,1996,,,,,,,,,61.25,,,,,,,,
ATG,1997,5.263157895,,,,,,,,63.75,,,,,,,,
ATG,1998,5.263157895,,,,,,,,63.75,,,,,,,,
ATG,1999,,,,,,,,,66.25,,,,,,,,
ATG,2000,5.263157895,,,,,,,,66.25,,,,,,,,
ATG,2001,5.263157895,,,,,,,,66.25,,,,,,,,
ATG,2002,5.263157895,,,,,,,,66.25,,,,,,,,
ATG,2003,5.263157895,,,,,,,,66.25,,,,,,,,
ATG,2004,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2005,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2006,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2007,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2008,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2009,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2010,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2011,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2012,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2013,10.52631579,,,,,,,,66.25,,,,,,,,
ATG,2014,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2015,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2016,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2017,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2018,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2019,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2020,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2021,11.11111111,,,,,,,,66.25,,,,,,,,
ATG,2022,11.11111111,,,,,,,,68.75,,,,,,,,
ATG,2023,5.555555556,,,,,,,,68.75,,,,,,,,
ATG,2024,5.555555556,,,,,,,,,,,,,,,,
AUS,1960,,,,,,,,,,,,,,,,,
AUS,1961,,,,,,,,,,,,,,,,,
AUS,1962,,,,,,,,,,,,,,,,,
AUS,1963,,,,,,,,,,,,,,,,,
AUS,1964,,,,,,,,,,,,,,,,,
AUS,1965,,,,,,,,,,,,,,,,,
AUS,1966,,,,,,,,,,,,,,,,,
AUS,1967,,,,,,,,,,,,,,,,,
AUS,1968,,,,,,,,,,,,,,,,,
AUS,1969,,,,,,,,,,,,,,,,,
AUS,1970,,,,,,,,,54.375,,,,,,,,
AUS,1971,,,,,,,,,54.375,,,,,,,,
AUS,1972,,,,,,,,,54.375,,,,,,,,
AUS,1973,,,,,,,,,54.375,,,,,,,,
AUS,1974,,,,,,,,,54.375,,,,,,,,
AUS,1975,,,,,,1.203440131,1171000000,,54.375,,,,,,,,
AUS,1976,,,,,,1.275454151,1340000000,,56.875,,,,,,,,
AUS,1977,,,,,,1.343879632,1483000000,,60,,,,,,,,
AUS,1978,,,,,,.7451932,883000000,,60,,,,,,,,
AUS,1979,,,,,,1.486509303,2005310000,5.149059562,60,,,,,,,,
AUS,1980,,,,,,3.299202906,4948400000,8.293151613999999,60,,,,,,,,
AUS,1981,,,,,,4.40270375,7788180000,14.32186489,62.5,,,,,,,,
AUS,1982,,,,,,2.536336157,4921550000,11.85179138,65.625,,,,,,,,
AUS,1983,,,,,,5.26594611,9334800000,17.27513072,68.75,,,,,,,,
AUS,1984,,,,,,5.223316042,10108440000,20.24134369,75,,,,,,,,
AUS,1985,,,,,,8.449277044,15263050000,25.69532279,75,,,,,,,,
AUS,1986,,,,,,12.41827143,22661000000,18.99497703,75,,,,,,,,
AUS,1987,,,,,,30.34292086,57498550000,37.25177705,75,,,,,,,,
AUS,1988,,,,,,17.34583417,40964150000,29.76095424,75,,,,,,,,
AUS,1989,,,,,,14.52232374,43548950000,31.02803598,75,,,,,,,,
AUS,1990,,,,,-22.41153883,12.90387256,40186100000,37.23142526,75,,,,,,,,
AUS,1991,,,,,28.55549322,14.0106466,45671250000,31.53599645,75,,,,,,,,
AUS,1992,,,,,-15.59350847,12.9192108,42055310000,31.11676971,75,,,,,,,,
AUS,1993,,,,,34.2412,21.37542413,66719950000,32.63183317,75,,,,,,,,
AUS,1994,,,,,.41045521,30.8507996,99588430000,45.50217876,75,,,,,,,,
AUS,1995,,,,,9.849382975999999,26.67202942,98197350000,40.04486532,75,,,,,,,,
AUS,1996,,,,,17.93063206,36.11982875,144964000000,46.39184545,75,,,,,,,,
AUS,1997,15.54054054,,,,-8.883963852999999,34.48049986,150212000000,50.78743614,81.25,,,,,,,,
AUS,1998,15.54054054,,,,1.013795921,38.91507726,155534000000,47.28493258,81.25,,,,,,,,
AUS,1999,22.44897959,,,,18.1843353,51.02201241,198808000000,46.4684359,81.25,,,,,,,,
AUS,2000,22.97297297,,,,-8.746074491,51.23493511,213223000000,57.19596072,81.25,,,,,,,,
AUS,2001,,,,,-.278196213,63.36978177,240570000000,64.1297026,81.25,,,,,,,,
AUS,2002,25.33333333,,,,-2.12706257,73.51043699,290946000000,76.54721155999999,81.25,,,,,,,,
AUS,2003,25.33333333,,,,47.11427002,90.15061991,421670000000,72.01508090999999,81.25,,,,,,,,
AUS,2004,24.66666667,,,,29.09216346,88.65427027,544922000000,70.18552072,81.25,,,,,,,,
AUS,2005,24.66666667,,,,11.70419055,88.06609945,612670000000,76.20128196,81.25,,,,,,,,
AUS,2006,24.66666667,20.83333,11.38889,,28.58321514,114.7679802,858944000000,78.38093542999999,81.25,,,,,,,,
AUS,2007,26.66666667,,,,25.15051576,160.6137615,1373260000000,105.772451,81.25,,,,,,,,
AUS,2008,26.66666667,,,,-54.08474146,79.51179424,839734000000,122.7911773,83.75,,,,,,,,
AUS,2009,27.33333333,,,,72.37448216999999,90.60243516,841481000000,66.683166,83.75,,,,,,,,
AUS,2010,24.66666667,,,,12.49091953,98.4766451,1131340000000,77.78237778,83.75,,,,,,,,
AUS,2011,24.66666667,,,,-15.71441463,80.68599555,1128480000000,94.18250355000001,91.25,,,,,,,,
AUS,2012,24.66666667,,,,15.02428864,58.5232212,905666000000,65.30267105,91.25,,,,,,,,
AUS,2013,26,,,,-1.711231846,49.95686103,787881000000,57.67975553,93.75,,,,,,,,
AUS,2014,26,,,,-8.280653854000001,47.91271598,703486000000,54.58844241,93.75,,,,,,,,
AUS,2015,26.66666667,,,,-12.96199611,55.54934916,750636000000,63.2336623,96.875,,,,,,,,
AUS,2016,28.66666667,,,,7.007058438,65.87278809,794977000000,59.78428378,96.875,,,,,,,,
AUS,2017,28.66666667,,,,16.45942606,63.57745477,842772000000,53.64428927,96.875,,,,,,,,
AUS,2018,28.66666667,,,,-15.84445349,54.21081446,774027000000,61.294484,96.875,,,,,,,,
AUS,2019,30.46357616,,,,18.29714469,59.89888299,834226000000,56.0787081,96.875,,,,,,,,
AUS,2020,30.46357616,,,,9.712873871999999,92.30286387,1226160000000,71.265573,96.875,,,,,,,,
AUS,2021,31.12582781,17.11944,11.71111,,8.52781538,68.61760744999999,1068190000000,56.596079,96.875,,,,,,,,
AUS,2022,38.41059603,,,,-13.77752116,64.4311841,1089440000000,64.8795975,96.875,,,,,,,,
AUS,2023,38.41059603,,,,,,,,96.875,,,,,,,,
AUS,2024,38,,,,,,,,,,,,,,,,
AUT,1960,,,,,,,,,,,,,,,,,
AUT,1961,,,,,,,,,,,,,,,,,
AUT,1962,,,,,,,,,,,,,,,,,
AUT,1963,,,,,,,,,,,,,,,,,
AUT,1964,,,,,,,,,,,,,,,,,
AUT,1965,,,,,,,,,,,,,,,,,
AUT,1966,,,,,,,,,,,,,,,,,
AUT,1967,,,,,,,,,,,,,,,,,
AUT,1968,,,,,,,,,,,,,,,,,
AUT,1969,,,,,,,,,,,,,,,,,
AUT,1970,,,,,,,,,41.25,,,,,,,,
AUT,1971,,,,,,,,,41.25,,,,,,,,
AUT,1972,,,,,,,,,41.25,,,,,,,,
AUT,1973,,,,,,,,,41.25,,,,,,,,
AUT,1974,,,,,,,,,43.75,,,,,,,,
AUT,1975,,,,,,.167910118,67000000,5.153806509,43.75,,,,,,,,
AUT,1976,,,,,,.224342532,96000000,6.399829338,51.875,,,,,,,,
AUT,1977,,,,,,.144126285,74000000,4.966642952,51.875,,,,,,,,
AUT,1978,,,,,,.137519961,85000000,.48712165,51.875,,,,,,,,
AUT,1979,,,,,,.123832797,91200000,4.384025227,68.125,,,,,,,,
AUT,1980,,,,,,.12882704,105300000,5.38340806,68.125,,,,,,,,
AUT,1981,,,,,,.119141845,84300000,5.323213124,68.125,,,,,,,,
AUT,1982,,,,,,.102963385,73100000,4.84208574,68.125,,,,,,,,
AUT,1983,,,,,,.184580618,132600000,8.677158656,68.125,,,,,,,,
AUT,1984,,,,,,.167456558,113400000,7.632817075,70.625,,,,,,,,
AUT,1985,,,,,,1.15999428,801730000,17.42300437,70.625,,,,,,,,
AUT,1986,,,,,,1.211982929,1195600000,17.96174191,70.625,,,,,,,,
AUT,1987,,,,,,1.11877959,1383730000,17.4302277,70.625,,,,,,,,
AUT,1988,,,,,,1.498037248,1989650000,19.83635617,70.625,,,,,,,,
AUT,1989,,,,,,19.76820083,26209560000,108.0247542,70.625,,,,,,,,
AUT,1990,,,,,8.332960322,34.78129948,57671350000,219.1181527,70.625,,,,,,,,
AUT,1991,,,,,-19.20695904,4.43978213,7685860000,31.71794205,73.125,,,,,,,,
AUT,1992,,,,,-20.09224551,2.448387257,4757560000,24.08927731,73.125,,,,,,,,
AUT,1993,,,,,38.5882,3.473084458,6586150000,25.10143631,76.25,,,,,,,,
AUT,1994,,,,,-4.878265249,4.327234657,8772950000,30.44073565,76.25,,,,,,,,
AUT,1995,,,,,-4.298571997,5.414879514,13000810000,42.46224525,76.25,,,,,,,,
AUT,1996,,,,,2.160021179,4.381558339,10338400000,32.39395136,76.25,,,,,,,,
AUT,1997,26.2295082,,,,-1.6709353,5.701542427,12071580000,32.78533495,78.75,,,,,,,,
AUT,1998,26.2295082,,,,.213363128,8.318307103,18056390000,694.4284626,78.75,,,,,,,,
AUT,1999,,,,,-6.527105329,5.458400911,11813170000,35.77260663,78.75,,,,,,,,
AUT,2000,26.77595628,,,,-14.86162858,4.926945243,9665760000,32.28892255,78.75,,,,,,,,
AUT,2001,26.77595628,,,,-5.336181513,3.722411428,7313690000,29.01757038,78.75,,,,,,,,
AUT,2002,,,,,18.22107903,3.057402214,6507290000,19.37954853,78.75,,,,,,,,
AUT,2003,33.87978142,,,,57.14924786,4.615318524,12035820000,21.29387527,81.875,,,,,,,,
AUT,2004,33.87978142,,,,61.30131649,8.665370256999999,25927690000,29.53838207,81.875,,,,,,,,
AUT,2005,33.87978142,,,,21.87684851,13.80086644,43328140000,34.31891922,85,,,,,,,,
AUT,2006,32.24043716,,,,37.12141721,24.84837204,82970200000,43.04096414,85,,,,,,,,
AUT,2007,32.78688525,,,,-.419151054,33.3889675,129135000000,54.61455246,85,,,,,,,,
AUT,2008,27.32240437,,,,-65.31767958,22.86332135,98137240000,128.6392873,85,,,,,,,,
AUT,2009,27.86885246,19.06954,10.05396,,57.02149234,12.90033426,51509760000,45.15386969,91.25,,,,,,,,
AUT,2010,27.86885246,,,,10.90481791,12.52825256,48838610000,38.75097237,91.25,,,,,,,,
AUT,2011,27.86885246,,,,-35.83616307,9.042415586000001,38787870000,45.48855206,91.25,,,,,,,,
AUT,2012,27.86885246,,,4,29.85175471,5.811806186,23639550000,22.29372676,91.25,,,,,,,,
AUT,2013,33.33333333,,,,12.56804508,6.218765234,26528040000,22.5441677,91.25,,,,,,,,
AUT,2014,32.24043716,,,,-21.08258515,6.548595532,28719260000,29.67162112,91.25,,,,,,,,
AUT,2015,30.6010929,,,,.8198199,8.360763087,31732950000,33.02784635,94.375,,,,,,,,
AUT,2016,30.6010929,,,,4.17016345,6.744561656,26552486712,32.8323155,94.375,,,,,,,,
AUT,2017,34.42622951,,,,55.4606998,9.637111225,39986893432,26.26797596,94.375,,,,,,,,
AUT,2018,34.42622951,,,,-25.61570028,8.712634241,39431840000,33.7596,94.375,,,,,,,,
AUT,2019,39.3442623,,,,15.5895045,7.557825346,33479930000,25.1543,94.375,,,,,,,,
AUT,2020,39.3442623,,,,-5.415011911,9.157419344999999,39779610000,30.1171,96.875,,,,,,,,
AUT,2021,40.43715847,,,,22.10769777,7.335610408,35245190000,21.6376,96.875,,,,,,,,
AUT,2022,40.98360656,,,,-25.07486368,7.92628236,37394110000,30.3899,96.875,,,,,,,,
AUT,2023,40.98360656,,,,,,,,96.875,,,,,,,,
AUT,2024,36.06557377,,,,,,,,,,,,,,,,
AZE,1960,,,,,,,,,,,,,,,,,
AZE,1961,,,,,,,,,,,,,,,,,
AZE,1962,,,,,,,,,,,,,,,,,
AZE,1963,,,,,,,,,,,,,,,,,
AZE,1964,,,,,,,,,,,,,,,,,
AZE,1965,,,,,,,,,,,,,,,,,
AZE,1966,,,,,,,,,,,,,,,,,
AZE,1967,,,,,,,,,,,,,,,,,
AZE,1968,,,,,,,,,,,,,,,,,
AZE,1969,,,,,,,,,,,,,,,,,
AZE,1970,,,,,,,,,55.625,,,,,,,,
AZE,1971,,,,,,,,,55,,,,,,,,
AZE,1972,,,,,,,,,58.125,,,,,,,,
AZE,1973,,,,,,,,,61.25,,,,,,,,
AZE,1974,,,,,,,,,61.25,,,,,,,,
AZE,1975,,,,,,,,,61.25,,,,,,,,
AZE,1976,,,,,,,,,61.25,,,,,,,,
AZE,1977,,,,,,,,,61.25,,,,,,,,
AZE,1978,,,,,,,,,61.25,,,,,,,,
AZE,1979,,,,,,,,,61.25,,,,,,,,
AZE,1980,,,,,,,,,61.25,,,,,,,,
AZE,1981,,,,,,,,,61.25,,,,,,,,
AZE,1982,,,,,,,,,61.25,,,,,,,,
AZE,1983,,,,,,,,,61.25,,,,,,,,
AZE,1984,,,,,,,,,61.25,,,,,,,,
AZE,1985,,,,,,,,,61.25,,,,,,,,
AZE,1986,,,,,,,,,61.25,,,,,,,,
AZE,1987,,,,,,,,,61.25,,,,,,,,
AZE,1988,,,,,,,,,61.25,,,,,,,,
AZE,1989,,,,,,,,,61.25,,,,,,,,
AZE,1990,,,,,,,,,61.25,,,,,,,,
AZE,1991,,,,,,,,,61.25,,,,,,,,
AZE,1992,,,,,,,,,61.25,,,,,,,,
AZE,1993,,,,,,,,,64.375,,,,,,,,
AZE,1994,,,,,,,,,64.375,,,,,,,,
AZE,1995,,,,,,,,,64.375,,,,,,,,
AZE,1996,,,,,,,,,64.375,,,,,,,,
AZE,1997,12,,,,,,,,64.375,,,,,,,,
AZE,1998,12,,,,,,,,64.375,,,,,,,,
AZE,1999,12,,,,,,,,64.375,,,,,,,,
AZE,2000,,,,,,,,,66.875,,,,,,,,
AZE,2001,10.48387097,,,,,,,,66.875,,,,,,,,
AZE,2002,10.48387097,,,,,,,,66.875,,,,,,,,
AZE,2003,10.48387097,,,,,,,,66.875,,,,,,,,
AZE,2004,10.48387097,,,,,,,,66.875,,,,,,,,
AZE,2005,13.04347826,,,,,,,,66.875,,,,,,,,
AZE,2006,11.29032258,,,9.800000000000001,,,,,66.875,,45.1,49,31.3,12.1,42.5,34.6,14.2
AZE,2007,11.38211382,,,,,,,,76.25,,,,,,,,
AZE,2008,11.38211382,25.41667,8.88889,,,,,,76.25,,,,,,,,
AZE,2009,11.38211382,,,,,,,,76.25,,,,,,,,
AZE,2010,16,,,,,,,,76.25,,,,,,,,
AZE,2011,16,,,,,,,,78.75,,,,,,,,
AZE,2012,16,,,,,,,,78.75,,,,,,,,
AZE,2013,15.57377049,,,,,,,,78.75,,,,,,,,
AZE,2014,15.57377049,,,,,,,,78.75,,,,,,,,
AZE,2015,16.93548387,,,,,,,,78.75,,,,,,,,
AZE,2016,16.8,,,,,,,,78.75,,,,,,,,
AZE,2017,16.8,,,,,,,,78.75,,,,,,,,
AZE,2018,16.8,,,,,,,,78.75,,,,,,,,
AZE,2019,16.80672269,,,,,.004110081,1980000,.0911,78.75,,,,,,,,
AZE,2020,17.3553719,,,,,.041271403,17620000,1.2284,78.75,,,,,,,,
AZE,2021,18.18181818,,,,,.013296754,7290000,.4568,78.75,,,,,,,,
AZE,2022,18.33333333,,,,,.002893127,2280000,.1557,78.75,,,,,,,,
AZE,2023,18.6440678,,,,,,,,85,,,,,,,,
AZE,2024,20.8,,,,,,,,,,,,,,,,
BDI,1960,,,,,,,,,,,,,,,,,
BDI,1961,,,,,,,,,,,,,,,,,
BDI,1962,,,,,,,,,,,,,,,,,
BDI,1963,,,,,,,,,,,,,,,,,
BDI,1964,,,,,,,,,,,,,,,,,
BDI,1965,,,,,,,,,,,,,,,,,
BDI,1966,,,,,,,,,,,,,,,,,
BDI,1967,,,,,,,,,,,,,,,,,
BDI,1968,,,,,,,,,,,,,,,,,
BDI,1969,,,,,,,,,,,,,,,,,
BDI,1970,,,,,,,,,45,,,,,,,,
BDI,1971,,,,,,,,,45,,,,,,,,
BDI,1972,,,,,,,,,47.5,,,,,,,,
BDI,1973,,,,,,,,,47.5,,,,,,,,
BDI,1974,,,,,,,,,47.5,,,,,,,,
BDI,1975,,,,,,,,,47.5,,,,,,,,
BDI,1976,,,,,,,,,47.5,,,,,,,,
BDI,1977,,,,,,,,,47.5,,,,,,,,
BDI,1978,,,,,,,,,47.5,,,,,,,,
BDI,1979,,,,,,,,,47.5,,,,,,,,
BDI,1980,,,,,,,,,47.5,,,,,,,,
BDI,1981,,,,,,,,,47.5,,,,,,,,
BDI,1982,,,,,,,,,47.5,,,,,,,,
BDI,1983,,,,,,,,,47.5,,,,,,,,
BDI,1984,,,,,,,,,47.5,,,,,,,,
BDI,1985,,,,,,,,,47.5,,,,,,,,
BDI,1986,,,,,,,,,47.5,,,,,,,,
BDI,1987,,,,,,,,,47.5,,,,,,,,
BDI,1988,,,,,,,,,47.5,,,,,,,,
BDI,1989,,,,,,,,,47.5,,,,,,,,
BDI,1990,,,,,,,,,47.5,,,,,,,,
BDI,1991,,,,,,,,,47.5,,,,,,,,
BDI,1992,,,,,,,,,47.5,,,,,,,,
BDI,1993,,,,,,,,,58.75,,,,,,,,
BDI,1994,,,,,,,,,64.375,,,,,,,,
BDI,1995,,,,,,,,,64.375,,,,,,,,
BDI,1996,,,,,,,,,64.375,,,,,,,,
BDI,1997,,,,,,,,,64.375,,,,,,,,
BDI,1998,11.86440678,,,,,,,,64.375,,,,,,,,
BDI,1999,5.982905983,,,,,,,,64.375,,,,,,,,
BDI,2000,14.40677966,,,,,,,,64.375,,,,,,,,
BDI,2001,14.40677966,,,,,,,,64.375,,,,,,,,
BDI,2002,18.43575419,,,,,,,,64.375,,,,,,,,
BDI,2003,18.43575419,,,,,,,,64.375,,,,,,,,
BDI,2004,18.43575419,,,,,,,,64.375,,,,,,,,
BDI,2005,30.50847458,,,,,,,,64.375,,,,,,,,
BDI,2006,30.50847458,,,,,,,,64.375,,,,,,,,
BDI,2007,30.50847458,,,,,,,,64.375,,,,,,,,
BDI,2008,30.50847458,,,,,,,,64.375,,,,,,,,
BDI,2009,31.3559322,,,,,,,,73.125,,,,,,,,
BDI,2010,32.0754717,,,,,,,,73.125,49,49.6,72.90000000000001,31,25,48.8,61.7,46.1
