iso3,year,comm_healthwrk_1k,iodsalt_cons_pct,healthexp_gdp_pct,healthexp_pc_cus,healthexp_pc_ppp,domcred_finsec_gdp_pct,domcred_prvsec_gdp_pct,domcred_prvsec_bk_gdp_pct,gghealthexp_gdp_pct,gghealthexp_healthexp_pct,gghealthexp_govexp_pct,gghealthexp_pc_cus,gghealthexp_pc_ppp,privhealthexp_healthexp_pct,privhealthexp_pc_cus,privhealthexp_pc_ppp,exbf_chu6m_pct,exthealthexp_healthexp_pct,exthealthexp_pc_cus,exthealthexp_pc_ppp,hosp_beds_1k,domco_total,lowbirth_pct,mcap_domco_gdp_pct,mcap_domco_cus,msect_cred_prvsec_gdp_pct,net_domcred_clcu,net_fa_clcu,surg_proc_100k,nurse_midw_1k,oophealthexp_healthexp_pct,oophealthexp_pc_cus,oophealthexp_pc_ppp,physician_1k,anemia_ch_pct,anemia_npwmn_pct,anemia_prgw_pct,anemia_wra_pct,msfoodinsecur_pct,owght_u5_pct,owght_u5_mod_pct,owght_u5_fem_pct,owght_u5_male_pct,sfoodinsecur_pct,sevwst_u5_pct,sevwst_u5_fem_pct,sevwst_u5_male_pct,stunt_u5_pct,stunt_u5_mod_pct,stunt_u5_fem_pct,stunt_u5_male_pct,undernour_pct,uweight_u5_pct,uweight_u5_fem_pct,uweight_u5_male_pct,wst_u5_pct,wst_u5_fem_pct,wst_u5_male_pct,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,surg_spec_100k,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,vitA_cov_u5_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
MYS,2020,,,4.08254337,406.5200501,1091.866385,,133.8169955,133.7857494,2.17598939,53.29985046,8.6899538,216.6745837,581.9631478,46.68740082,189.7936498,509.7640341,,.01274984,.05183064,.139211177,1.97,927,13.81137628,129.3613561,436538000000,133.8169955,2297630000000,312061000000,,,34.24639893,139.2184809,373.9249152,2.228,,,,,15.4,,5.7,,,6.3,,,,,21.6,,,2.5,,,,,,,14.86486486,,,,4.177563621,,73.67112133000001,248608000000,56.9499,,50,,,,,,,,
MYS,2021,,,4.37382412,476.9436646,1248.165008,,127.2608946,127.2319861,2.45866942,56.21326447,10.05688477,268.1056046,701.6343039,43.78249359,208.8178422,546.4778013,,.00423804,.02021307,.052897741,2.01,940,,110.8352276,414285000000,127.2608946,2401470000000,353936000000,,,32.08134842,153.0099727,400.4282038,2.316,,,,,16,,5.6,,,6,,,,,22.2,,,2.5,,,,,,,14.86486486,,,,-8.283372974000001,,54.67836495,204379000000,49.333,,50,,,,,,,,
MYS,2022,,,3.90591931,458.219635,1280.890765,,113.1328755,113.1081709,1.97598696,50.5895462,8.005817410000001,231.81124,647.9968328,49.40616608,226.3887549,632.8390122,,.00428761,.01964669,.05491964,,963,,93.52347816,381207000000,113.1328755,2526200000000,301504000000,,,37.8710556,173.5326225,485.0868739,,,,,,16.7,5.6,5.5,4.5,6.6,5.8,,,,21.2,23,20.6,21.8,2.5,15.3,14.8,15.9,11,10.2,11.8,13.57466063,,,,-10.93768737,,27.09838741,110455000000,28.975,,50,,,,,,,,
MYS,2023,,,,,,,117.1718187,117.1474575,,,,,,,,,,,,,,,,,,117.1718187,2692030000000,299042000000,,,,,,,,,,,,,5.4,,,,,,,,23.7,,,,,,,,,,13.51351351,,,,,,,,,,60.625,,,,,,,,
MYS,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2812660000000,258598000000,,,,,,,,,,,,,5.3,,,,,,,,24.3,,,,,,,,,,13.51351351,,,,,,,,,,,,,,,,,,
NAM,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1990,,,,,,,,19.01530187,,,,,,,,,,,,,,,,,,19.01530187,1185996000,341404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1991,,,,,,,,19.33308739,,,,,,,,,,,,,,,,,,19.33308739,1344349000,685006474.2,,,,,,.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75,,,,,,,,
NAM,1992,,,,,,,,31.51963156,,,,,,,,,17.1,,,,,,,,,31.51963156,3576001000,106439957.5,,,,,,.232,,,,,,4.5,,3.9,5.2,,3.2,2.8,3.5,35.6,,32,39.3,,21.4,19.8,23.1,9.6,8.800000000000001,10.5,,,,,,,,,,,45.625,,,,,,,,
NAM,1993,,,,,,,,36.27786336,,,,,,,,,,,,,,4,,.8550718349999999,27800000,36.27786336,4489617000,-120846666.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.625,,,,,,,,
NAM,1994,,,,,,,,37.76750856,,,,,,,,,,,,,,8,,5.353874568,196300000,37.76750856,5606173000,-200739647.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.332742077,12200000,6.214977076,,45.625,,,,,,,,
NAM,1995,,,,,,,,43.39692599,,,,,,,,,,,,,,10,,4.753282009,189110000,43.39692599,7049144000,-325512140.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.075153684,2990000,1.581090371,,48.125,,,,,,,,
NAM,1996,,,,,,,,40.90827271,,,,,,,,,,,,,,12,,11.87241476,473610000,40.90827271,8345123000,111188364.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.945311037,37710000,7.962247419,,71.25,,,,,,,,
NAM,1997,,,,,,,,41.55460213,,,,,,,,,,,,,,13,,16.58872845,689260000,41.55460213,8380826000,895150667.3,,,,,,.295,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,,,,.555958023,23100000,3.351420364,,71.25,,,,,,,,
NAM,1998,,,,,,,,40.87875278,,,,,,,,,,,,,,15,,11.03815835,427520000,40.87875278,9205536000,1355152503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,,,,.335131211,12980000,3.036115269,,71.25,,,,,,,,
NAM,1999,,,,,,,,39.06833378,,,,,,,,,,,,,,14,,17.24133594,666990000,39.06836763,10089777000,2272012399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222,,,,5.300000191,,.57851107,22380000,3.355372644,,71.25,,,,,,,,
NAM,2000,,75.59999999999999,9.239999770000001,200.1069183,475.7992544,,,39.64669363,4.8139286,52.09880066,15.98191643,104.253304,247.8856971,42.54862213,85.14273884000001,202.4460267,16.6,5.35258102,10.71088571,25.46754172,,12,16.43884271,7.732586631,303290000,39.64672302,11595054000,2656406734,,,7.10350704,14.21460986,33.79843455,,47.7,30.2,31.8,30.4,,3.3,3.9,2.9,3.7,,3,2.1,4,29.3,29.7,28.5,30.1,,20.2,19.3,21.1,10,9.1,10.9,25,,,,-37.75645828,,.472180106,18520000,6.106366844,0,71.25,,,,,,,,
NAM,2001,,,9.644094470000001,185.6533508,503.5399271,,,41.18824098,4.91032267,50.91532898,15.98191643,94.52601613,256.3790104,43.33753967,80.45759624,218.2218161,,5.74712944,10.6697388,28.93909199,,13,16.4230868,4.230687778,150500000,41.1882671,13270641000,1176219209,,,7.24292898,13.4467408,36.47103983,,47.7,29.4,31.4,29.5,,,3.9,,,,,,,,29.8,,,15.6,,,,,,,25,,,,-30.97817802,,.146176588,5200000,3.455149502,0,71.25,,,,,,,,
NAM,2002,,,9.68074989,173.5583038,532.1028452,,,40.96913204,5.12673759,52.95806122,17.18019867,91.91311869,281.791356,41.19053268,71.48959154000001,219.1759917,,5.85140467,10.15559882,31.13548973,,12,16.39375991,2.47673317,82950000,41.01601363,14616093193,3339771061,,,6.86197758,11.90953247,36.51277806,,47.8,28.6,31.1,28.7,,,3.9,,,,,,,,29.9,,,16.5,,,,,,,25,,,,22.45999908,,.048370196,1620000,1.952983725,0,71.25,,,,,,,,
NAM,2003,,,9.91340542,257.13797,569.6941023000001,,,44.31428092,5.2304616,52.7614975,16.82404709,135.6698453,300.5791405,41.14196777,105.7916196,234.3833594,,6.09653425,15.67650409,34.73159504,,11,16.34675337,1.399815255,68961050,44.3653695,17117336385,824126506.7,,,7.15993214,18.41090342,40.78970913,,48.2,28.1,31,28.3,,,3.8,,,,,,,,29.8,,,17.7,,,,,,,26.38888889,,,,37.09999847,,.055618263,2740000,3.973257368,,71.25,,,,,,,,
NAM,2004,,,10.12623405,347.4169006,661.4190926,,,46.14087835,4.93802452,48.76467133,17.39259529,169.4166933,322.5388252,37.29816818,129.580132,246.6971981,,13.93716526,48.42006459,92.18306913000001,,9,16.2999004,1.395468685,92229400,46.17273526,20846238128,1015610097,,3.169,6.47250128,22.48656176,42.81035755,.308,48.7,27.8,30.9,28,,,3.9,,,,,,,,29.6,,,18.5,,,,,,,25,,,,36.70000076,,.300792561,19880000,21.55494886,,73.75,,,,,,,,
NAM,2005,,,10.08441544,374.6821594,687.7884408,,,50.67557458,4.50579071,44.68073273,16.26776886,167.4107461,307.3089182,34.59867477,129.6350696,237.9656858,,20.72059059,77.63636335,142.5138313,,9,16.26049837,1.674000072,121337800,50.70461651,24556946325,419227518.9,,,6.19300365,23.20408211,42.59476489,,48.5,27.3,30.7,27.5,,,3.9,,,,,,,,29.2,,,20,,,,,,,26.92307692,,,,-1.116780591,,.076155002,5520000,4.549283076,10,73.75,,,,,,,,
NAM,2006,,,10.57086945,409.2237549,751.0841124,,,48.09101254,4.31252623,40.79632187,15.75332451,166.9482433,306.4146968,35.22403336,144.1451142,264.5621218,23.9,23.97964287,98.13039628999999,180.1072898,3.3,9,16.22717012,1.971929731,157789470,48.12022831,28350484088,4295633132,,,5.98718357,24.5009778,44.96878516,,47.9,26.7,30.5,27,,,3.9,,,,,,,,28.8,,,22.2,,,,,,,26.92307692,,,,12.84198228,,.216201907,17300000,10.96397624,12,73.75,,,,,,,,
NAM,2007,,,10.71633053,463.4438171,833.2847944,,,47.63231663,4.68895483,43.75522995,17.97894859,202.7808995,364.6056712,36.56400681,169.4536265,304.6823117,22.09171,19.68076324,91.20928231000001,163.9968147,,7,16.20396645,1.963760096,173587290,47.66018815,30415805958,8177173506,,2.859,5.80081177,26.88350245,48.33728166,.385,47.2,26.2,30.2,26.5,,4.7,4,4.4,4.9,,2,2.3,1.7,29.2,28.3,26.7,31.6,24.4,17.4,16.2,18.5,7.6,7.8,7.3,26.92307692,,,,39.36151855,,.231686357,20480000,11.79809881,0,73.75,67.09999999999999,65.5,35.2,15.5,12.4,18.9,25.9,12
NAM,2008,,,9.91801167,411.6569519,795.2368412,,,45.96309244,4.13121605,41.65367126,14.54984188,171.4702313,331.2453528,36.69805527,151.0700882,291.8364563,,21.64827156,89.11661422,172.1550388,,7,16.17653405,.565405371,48666880,45.99814988,31084317917,15879012512,,,6.89986229,28.40376215,54.87024859,,46.4,25.6,29.9,25.9,,,4,,,,,,,,27.7,,,26.5,,,,,,,26.92307692,,,,-9.887320455999999,,.170201761,14650000,30.10260777,,80,,,,,,,,
NAM,2009,,,9.049670219999999,384.4406738,721.8396094,,,47.37186046,3.45770502,38.20807648,10.81812954,146.8874017,275.8010495,42.31963348,162.693893,305.4798841,,19.47228622,74.85939535,140.5586835,2.7,7,16.13674966,.347819012,31091010,47.40213624,33813009888,24730503471,,,8.49085331,32.64229441,61.29034182,,45.8,25.2,29.7,25.5,,,4,,,,,,,,26.9,,,28.5,,,,,,,26.92307692,,,,22.6231953,,.279566251,24990000,80.37693211,,80,,,,,,,,
NAM,2010,,,9.72781372,519.5505371,818.6073307,,,48.41114053,3.98765874,40.9923439,11.91450977,212.975942,335.5663382,44.75177765,232.5080934,366.3413282,,14.25587749,74.06648714000001,116.6996593,,7,16.07762187,.010289805,1176270,48.4387653,42737572049,19962980193,,,9.27632713,48.19520662,75.9366943,,45.6,24.8,29.5,25.1,,,4.1,,,,,,,,26.1,,,29.2,,,,,,,24.35897436,,,,24.20168998,,.177143464,20250000,1721.543523,13,80,,,,,,,,
NAM,2011,,,9.831933019999999,565.4346924,872.3829806,,,48.58277352,4.09209919,41.62049866,10.63667202,235.3367134,363.0901177,47.48101044,268.4740859,414.2162353,,10.89849854,61.62388987,95.07664616,,6,15.99578444,.009202243,1152430,48.61172542,46365412306,23506493490,,,10.30300426,58.2567542,89.88164845,,46.2,24.5,29.4,24.8,,,4.2,,,,,,,,25.1,,,27.6,,,,,,,24.35897436,,,,6.229004546,,.101889593,12760000,1107.225602,23,80,,,,,,,,
NAM,2012,,,9.26659298,550.6829834,865.6541228,,,48.59877323,3.87052751,41.76861191,11.04577351,230.0126398,361.5717121,50.29812622,276.9832264,435.4078084,,7.93326235,43.68712601,68.67461265999999,,7,15.90399395,,,48.63234977,53159953865,20716906605,,,10.90823555,60.06979826,94.42759241,,47.2,24.3,29.3,24.7,,,4.2,,,,,,,,24,,,25.1,,,,,,,24.35897436,,,,19.01163556,,.459283498,59900000,,20,80,,,,,,,,
NAM,2013,,73.59999999999999,9.06448746,484.6433106,875.0307,,,50.6259556,4.18122244,46.12751389,10.91460514,223.5538977,403.6298906,47.4329567,229.8806401,415.052918,48.32481,6.43953419,31.20877064,56.34790001,,8,15.80797267,,,50.66013697,62866770209,23122620338,,1.864,9.887687680000001,47.92001595,86.52030222,,47,24.2,29.2,24.5,,4,4.3,4.2,3.8,,2.8,1.6,4,22.7,23.1,20.4,25.1,23.4,13.2,11.4,15,7.1,5.3,9,24.35897436,,,20.2,-.104646393,6.13,.278993131,33600000,,62,80,71.2,74.59999999999999,28.2,11.5,10,12.9,19.9,7.8
NAM,2014,,,8.4089098,452.2585144,865.4429271,,,51.35085071,3.883605,46.1844101,9.292643549999999,208.8729134,399.6996906,47.79101563,216.1389312,413.6039591,,6.02457619,27.24665881,52.13926938,,8,15.7315225,,,51.38012332,77062172378,19511879056,,1.878,9.03688717,40.87009184,78.20910237,,46.7,24.1,29.1,24.4,,,4.4,,,,,,,,22.2,,,22.5,,,,,,,,,,,6.175551496,,.561460235,69820000,,,80,,,,,,,,
NAM,2015,,,9.98109627,476.5094299,1034.770514,69.90952114,65.62596884,53.98016019,4.21268463,42.20663452,9.64580059,201.1185797,436.7417935,52.08217621,248.176468,538.9309923,,5.71119118,27.21436265,59.0977202,,8,15.67459946,,,54.00875195,83315554587,29792162916,,1.912,7.3291254,34.92397297,75.83962957999999,,47,24.1,29.1,24.5,53.2,,4.5,,,28.8,,,,,21.3,,,21.8,,,,,,,41.34615385,,,,-.918138933,,,,,,80,,,,,,,,
NAM,2016,,,9.322323799999999,409.7810669,939.705314,80.98563818,68.5718639,54.25658315,4.37176323,46.89563751,10.46828175,192.1694513,440.6807988,46.13353348,189.0464963,433.5192737,,6.97082663,28.5651284,65.50522737,,8,15.64213986,21.79570029,2336939067,54.28412128,95981778811,27047250688,,2.073,7.71207476,31.6026244,72.47077861,,46.7,24.1,29,24.5,54.2,,4.6,,,29.6,,,,,20.4,,,20.7,,,,,,,41.34615385,,,,24.1713889,,,,,22,80,,,,,,,,
NAM,2017,,,8.72573948,448.5822144,850.629846,80.18154225000001,65.08508986,52.37296444,4.05778646,46.50363922,10.65234089,208.6070522,395.5738318,46.72158051,209.5846941,397.427698,,6.77478266,30.39047077,57.62832488,,10,15.62707749,22.60718016,2915230554,52.39987849,105557000000,34125623216,,2.052,7.79463243,34.96533472,66.30347006,.601,46.3,24.2,29,24.6,55.3,,4.8,,,30.5,,,,,19.5,,,20.2,,,,,,,41.34615385,,,,17.69581631,,,,,27,80,,,,,,,,
NAM,2018,,,8.28609943,439.8765869,813.1003077,81.74300985000001,65.84154868,53.19757879,3.62761188,43.7794838,9.98526669,192.5756915,355.9711271,48.97605133,215.4341712,398.2244287,,7.2444644,31.86670071,58.90476247,,10,15.6132767,17.99398164,2461940000,53.2322788,113511000000,38339566344,,2.208,8.09860134,35.62384729,65.84974962,.335,46.1,24.5,28.9,24.8,56.4,,4.9,,,31.3,,,,,18.7,,,19.4,,,,,,,46.15384615,,,,-12.17311395,,.450225947,61600000,2.5021,44,80,,,,,,,,
NAM,2019,,,8.39904404,397.4284973,808.9637578000001,91.16607983,70.95057935,56.90859517,3.62384439,43.14591217,9.685552599999999,171.4741631,349.034793,48.21261215,191.6106805,390.0225724,,8.64147472,34.34368737,69.90640218,,11,15.60039986,20.80230358,2609010000,56.95635219,127626000000,38201086661,,2.415,7.93820286,31.54868249,64.21718386000001,.368,46.1,24.9,29,25.2,57.6,,5,,,32.1,,,,,17.9,,,19.1,,,,,,,42.70833333,,,,-2.237805017,,.782016909,98080000,3.7593,48,80,,,,,,,,
NAM,2020,,,8.88723373,344.6992493,774.0443308,97.57104418999999,72.76766772000001,60.58693673,4.45489693,50.12692261,10.74061012,172.7871357,388.0046098,45.552845,157.0203271,352.5992285,,4.32022905,14.8917977,33.4404881,,13,15.58151943,17.64185905,1867170000,60.64403467,134933000000,41986520993,,2.589,7.49656057,25.84058887,58.02670182,.416,,,,,57.9,,5.2,,,32.6,,,,,17.4,,,19.1,,,,,,,43.26923077,,,,-31.52692816,,.344112484,36420000,1.9501,,80,,,,,,,,
NAM,2021,,,9.33766365,413.5119019,854.167795,104.5978428,68.84732486999999,58.19072919,4.40360975,47.15965271,11.23579884,195.0107671,402.8225606,44.75639343,185.0730096,382.2947046,,8.0839529,33.42810561,69.05052114,,14,,19.2562198,2388250000,58.25298877,143425000000,46373107525,,2.835,7.82301712,32.34910478,66.82169098999999,.467,,,,,57.7,,5.3,,,33,,,,,17,,,20.5,,,,,,,44.23076923,,,,15.99679053,,.227776912,28250000,1.183,59,80,,,,,,,,
NAM,2022,,,9.29635525,405.5939331,929.6200495000001,89.09499623000001,61.03382366,54.05917134,4.2423048,45.63406754,11.73687458,185.0890011,424.2234425,45.4508934,184.3460625,422.5206294,,8.91503906,36.15885767,82.87599475,,14,,17.17699888,2158680000,54.11613892,144956000000,52203974337,,3.355,8.10120773,32.85800646,75.31045354,.543,,,,,56.8,,5.5,,,31.9,,,,,16.8,,,22.2,,,,,,,44.23076923,,,,-3.316765135,,.285105653,35830000,1.66,60,80,,,,,,,,
NAM,2023,,,,,,,,50.11043399,,,,,,,,,,,,,,,,,,50.17271261,146713000000,67020692118,,,,,,,,,,,,,5.6,,,,,,,,16.6,,,,,,,,,,44.23076923,,,,,,,,,,80,,,,,,,,
NAM,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,153484000000,77775190951,,,,,,,,,,,,,5.8,,,,,,,,16.4,,,,,,,,,,40.625,,,,,,,,,,,,,,,,,,
NCL,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
